コード,年度,総資産,純資産,株主資本,利益剰余金,短期借入金,長期借入金,BPS,自己資本比率,売上高,営業利益,経常利益,純利益,EPS,ROE,ROA
3482,2022/12,65704000000,14769000000,14564000000,14794000000,459000000,35564000000,906.06,22.2,23637000000,7545000000,7230000000,4843000000,301.69,33.25,7.37
3484,2022/03,11898440000,3327966000,3327966000,2480104000,-,-,188.3,28,11415134000,909853000,986636000,662386000,37.37,19.9,5.57
3486,2022/12,32319788000,6446485000,6438812000,5531824000,4923932000,11020336000,808.76,19.9,35673388000,2776548000,2278850000,1458850000,183.56,22.66,4.51
3489,2022/03,16826262000,5501052000,5507199000,4230339000,434355000,7088632000,555.29,32.7,17020985000,1759771000,1511867000,1034458000,104.37,18.8,6.15
3490,2022/02,3988851000,982020000,981211000,480233000,317630000,1398609000,1025.68,24.6,9592554000,359487000,303761000,-526674000,-553.41,-,-
3491,2022/10,55211000000,19305000000,19302000000,-33000000,5918000000,2937000000,527.06,35,113569000000,1014000000,-601000000,384000000,10.67,1.99,0.7
3494,2022/09,15378984000,3878001000,3852225000,1365079000,579000000,5782322000,493.7,25.1,2159719000,226551000,90807000,60396000,7.72,1.56,0.39
3495,2022/09,11511224000,4045439000,4017114000,3381327000,1880000000,2091632000,1501.17,35.1,8713191000,794247000,794749000,493053000,183.47,12.19,4.28
3496,2022/09,3036006000,1768013000,1742093000,1083398000,-,79566000,297.43,57.6,6417326000,878341000,872245000,597669000,101.94,34.16,19.69
3497,2022/07,18823600000,65774000,65774000,-1596943000,5625870000,6822298000,20.3,0.3,18202986000,-3232430000,-3957179000,-4688026000,-1470.04,-,-
3498,2022/08,30437272000,9360042000,9218229000,2529541000,3281230000,6186651000,1142.7,30.2,20780698000,2141932000,1732563000,1018434000,132.85,11.07,3.35
3501,2022/05,84801000000,33448000000,19711000000,11480000000,12399000000,5600000000,2235.22,33.4,81713000000,110000000,950000000,281000000,22.2,0.99,0.33
3504,2022/03,61409373000,47394399000,47808520000,48496664000,-,4000000000,3058.19,77.2,12322862000,1688841000,2992022000,1575677000,101.67,3.32,2.57
3512,2022/03,22789259000,17394374000,15408298000,12170393000,1600000000,-,906.52,74.7,9839850000,629442000,829545000,499185000,26.38,2.93,2.19
3513,2022/03,25732000000,18768000000,17320000000,12040000000,860000000,-,4095.75,72.9,12355000000,531000000,758000000,523000000,114.26,2.79,2.03
3521,2022/03,6099893000,4582816000,4562652000,229578000,-,939796000,173.21,75.1,751440000,-115493000,-131783000,-22004000,-1.01,-,-
3524,2022/04,27573461000,6347606000,6463650000,4592378000,7540872000,7187553000,2386.96,22.5,18373480000,370031000,544035000,190497000,73.45,3.08,0.69
3526,2022/03,50283000000,17263000000,16989000000,7120000000,4960000000,6438000000,2868.12,34.3,53514000000,536000000,671000000,510000000,84.94,2.96,1.01
3528,2022/03,29013302000,19821700000,19341911000,3602738000,8000000,6090682000,391.85,66.6,7243912000,11131000,106049000,1415753000,28.56,7.33,4.88
3529,2022/03,42234000000,32145000000,27945000000,-2630000000,-,1380000000,2005.92,76.1,21445000000,-2293000000,-1804000000,-1827000000,-114,-,-
3536,2022/08,18914328000,2178402000,2184092000,447605000,10870000000,3581654000,71.83,11.5,11327460000,443697000,313603000,258141000,8.51,11.85,1.36
3537,2022/03,14480863000,6950376000,4263622000,3956794000,706347000,-,2011.64,48,21147821000,302336000,474894000,578640000,167.29,8.33,4
3538,2022/06,18630096000,8829660000,8829660000,7566625000,2900000000,1066856000,923.02,47.4,39696158000,2366474000,2377641000,1550541000,162.84,17.56,8.32
3539,2022/07,58874000000,35898000000,35531000000,30925000000,3936000000,616000000,1338.13,60.6,140845000000,6675000000,6925000000,4266000000,159.9,11.95,7.25
3540,2022/12,30186000000,18280000000,18258000000,18249000000,7000000000,65000000,364.33,60.3,42891000000,3990000000,3889000000,2521000000,50.42,13.84,8.35
3541,2022/08,2441553000,898886000,898886000,-179137000,68346000,341230000,40.81,36.8,5192670000,-123024000,-110546000,-127093000,-5.82,-,-
3542,2022/03,8020931000,5269589000,5254654000,3444129000,1000000000,-,501.98,65.7,16832715000,596061000,621242000,382623000,36.43,7.26,4.77
3543,2022/02,97431000000,37615000000,37559000000,23870000000,2169000000,12077000000,813.98,38.5,33317000000,7305000000,-,4934000000,107.01,13.14,5.06
3544,2022/05,41398000000,8888000000,8857000000,6061000000,300000000,11734000000,637.41,21.2,82905000000,747000000,793000000,316000000,22.92,3.59,0.76
3546,2022/02,77523000000,28091000000,26923000000,12460000000,1418000000,13250000000,892.84,34.7,156939000000,6281000000,6842000000,4091000000,135.88,15.21,5.28
3547,2022/11,7603143000,1939343000,1939343000,1172650000,533340000,1224080000,211.69,25.5,10919180000,-169180000,1399157000,743085000,81.29,38.32,9.77
3548,2022/02,38632000000,22437000000,19793000000,4168000000,2000000000,3000000000,562.33,52.4,59139000000,2752000000,2846000000,1471000000,40.84,7.26,3.81
3549,2022/05,234201000000,86930000000,87015000000,83675000000,-,59907000000,917.95,37.1,328335000000,14070000000,15785000000,9839000000,104.01,11.33,4.2
3550,2022/02,3756986000,2857326000,2857326000,2069740000,-,441440000,203.74,76.1,3616170000,12751000,11234000,-21877000,-1.56,-,-
3551,2022/03,54185381000,21599360000,16784125000,10076761000,13163310000,5726840000,2510.14,39.3,38945850000,1444571000,1614438000,960509000,113.34,4.52,1.77
3553,2022/03,54275000000,34680000000,32477000000,29285000000,433000000,-,1402.14,62.3,47096000000,1840000000,2285000000,1684000000,68.83,4.98,3.1
3556,2022/09,9624492000,2217021000,2341245000,-630751000,597284000,3184983000,179.43,22.9,8587744000,500614000,842027000,500846000,40.76,22.71,5.2
3557,2022/02,5764224000,376367000,362667000,-1589455000,-,3895487000,109.53,6.2,2723817000,-1854108000,-154414000,-456463000,-139.73,-,-
3558,2022/02,6973141000,4750078000,4746847000,1494001000,-,-,420.82,68.1,9875834000,883688000,852539000,604516000,52.63,12.74,8.67
3559,2022/03,1608084000,1300924000,1300872000,1057264000,-,-,268.68,80.9,1932744000,197877000,199020000,137363000,28.97,10.56,8.54
3560,2022/08,5315235000,3863568000,3784059000,3095430000,-,-,1665.55,72.7,5907938000,275287000,290745000,205708000,88.68,5.32,3.87
3561,2022/03,15271597000,3800640000,3647716000,-366900000,2500000000,2877187000,140.69,24.8,19398059000,1050669000,1083340000,923747000,34.91,24.36,6.05
3562,2022/02,7231393000,2738844000,2717241000,1633321000,400000000,961701000,415.34,37.6,13919743000,853720000,875805000,531868000,81.23,19.56,7.35
3563,2022/09,331982000000,65134000000,65117000000,47579000000,4009000000,88923000000,562.93,19.3,281301000000,10123000000,-,3607000000,31.17,5.54,1.09
3565,2022/01,3576502000,2351026000,2333927000,2028359000,-,-,175.06,65.6,6484033000,708022000,714433000,496694000,36.94,21.18,13.89
3566,2022/12,3711302000,2722832000,2722832000,2002759000,-,-,272.52,73.4,6333001000,401841000,409980000,276475000,27.69,10.15,7.45
3569,2022/03,155493000000,91845000000,86873000000,66952000000,3813000000,10609000000,1685.34,58.2,109771000000,10901000000,11927000000,8553000000,159.41,9.46,5.5
3571,2022/03,14713205000,11283270000,10912551000,7809177000,-,130000000,886.59,76.7,7507033000,-582648000,-428816000,-1128083000,-88.39,-,-
3577,2022/03,13384024000,7155323000,6603196000,1538980000,1010000000,1525000000,1926.77,46.3,11142800000,73365000,115122000,48492000,14.97,0.78,0.36
3578,2022/03,2924844000,1441024000,1434826000,528611000,300000000,-,563.88,49.3,2277492000,-408986000,-350063000,-128980000,-50.47,-,-
3580,2022/03,47600000000,35839000000,35458000000,28705000000,-,-,876.35,75,31449000000,1593000000,2154000000,2184000000,52.25,6.12,4.59
3583,2022/03,9441206000,5416476000,5355068000,3109540000,-,1145700000,1957.25,57.4,5486187000,706808000,727250000,536508000,194.04,9.91,5.68
3591,2022/03,299177000000,220868000000,217990000000,158940000000,10227000000,1626000000,3546.96,72.9,172072000000,3291000000,-,1732000000,27.83,0.79,0.58
3593,2022/03,98967000000,79996000000,76422000000,88523000000,-,7667000000,3296.27,80.8,36778000000,6135000000,6285000000,4370000000,152.99,5.47,4.42
3597,2022/06,40068511000,35041768000,34147619000,29338915000,-,-,12155.86,87.5,16983490000,2214859000,3016566000,2835945000,983.73,8.09,7.08
3598,2022/03,11617888000,3596664000,3348871000,-2041300000,3421086000,1529687000,252.55,30.8,9662616000,-1026951000,-957694000,-1336061000,-94.3,-,-
3600,2022/03,10775810000,9445808000,7900310000,6315211000,-,-,6318.49,80.7,5417452000,-212916000,-168631000,-164221000,-119.29,-,-
3604,2022/03,17155542000,5965271000,5430969000,3474020000,850000000,2216475000,1019.15,34.4,30091616000,740807000,856914000,642619000,110.88,10.88,3.75
3607,2022/08,13577541000,3136871000,2906021000,1153251000,3150000000,3900128000,354.04,23.1,9507932000,104073000,686475000,824382000,93.21,26.28,6.07
3608,2022/02,140440000000,97736000000,93822000000,53236000000,114000000,9803000000,1075.42,69.2,140382000000,4440000000,5834000000,1022000000,11.32,1.05,0.73
3611,2022/03,51879000000,29444000000,23573000000,21173000000,4036000000,4804000000,2739.53,51.8,51056000000,181000000,1037000000,559000000,57.07,2.08,1.08
3612,2022/03,251690000000,84303000000,78592000000,37077000000,45241000000,38189000000,2323.15,31.2,171344000000,2196000000,-,239000000,7.08,0.3,0.09
3622,2022/03,3122276000,2474135000,2474135000,1251371000,-,-,353.5,79.2,3416141000,205057000,205261000,580582000,82.95,23.47,18.59
3623,2022/12,15161786000,2363313000,2263924000,1090927000,-,-,359.83,14.9,3434759000,481665000,480082000,323041000,51.36,14.27,2.13
3624,2022/09,1560513000,935130000,924670000,-100629000,-,-,87.89,59.5,2671554000,13196000,10274000,-100629000,-10.24,-,-
3625,2022/06,3692121000,2240771000,2227057000,172313000,-,3693000,316.22,60.7,5519060000,-237305000,-206566000,-168804000,-23.86,-,-
3626,2022/03,476642000000,302993000000,275100000000,203256000000,35229000000,2213000000,1173.59,61.5,482547000000,54739000000,55710000000,39462000000,157.69,13.46,8.28
3627,2022/02,8786113000,5593010000,5427378000,1650907000,89539000,1191212000,465.64,63.2,9550536000,516604000,433141000,353498000,29.54,6.36,4.02
3628,2022/06,2263523000,1286310000,1199927000,597122000,400000000,-,112.99,53,2990284000,-315909000,-379068000,-410799000,-38.68,-,-
3632,2022/06,116730000000,90930000000,85094000000,86320000000,-,-,521.76,77.4,74906000000,11498000000,14106000000,10121000000,54.58,11.2,8.67
3633,2022/12,11435946000,2689052000,2626009000,2500920000,1200000000,-,509.58,23.5,10531259000,732303000,767173000,510092000,96.37,18.97,4.46
3634,2022/03,1054642000,854635000,809398000,-68465000,-,-,329.99,76.7,873194000,-101897000,-101506000,-150237000,-61.25,-,-
3635,2022/03,219803000000,138101000000,134567000000,130954000000,-,-,437.16,62.6,72759000000,34527000000,48696000000,35359000000,107.28,25.68,16.09
3636,2022/09,114652000000,71151000000,61220000000,50721000000,-,500000000,3879.99,55,116620000000,9165000000,10493000000,7707000000,474.63,12.22,6.72
3639,2022/06,3060026000,2189763000,2147988000,-218818000,30000000,109677000,339.92,71.3,5392456000,-362809000,-296607000,-412172000,-64.18,-,-
3640,2022/03,20773298000,7412628000,7348290000,6736166000,3072000000,700684000,1476.85,35.6,17306483000,1245653000,1242594000,859281000,171.75,11.62,4.14
3641,2022/03,13830000000,8771000000,8677000000,9173000000,-,-,951.77,62.9,20700000000,957000000,1208000000,751000000,78.14,8.63,5.43
3645,2022/05,3149675000,1732766000,1691852000,1629549000,630000000,111335000,193.19,54.1,3745765000,445120000,449577000,380100000,43.44,22.32,12.07
3646,2022/03,3541506000,2838940000,2838940000,2926669000,-,100000000,515.26,80.2,2891166000,138809000,140911000,80206000,14.56,2.83,2.26
3647,2022/08,2932926000,2020379000,2020379000,512093000,-,102636000,119.95,68.9,1926617000,37873000,38367000,-452894000,-26.89,-,-
3648,2022/03,18600066000,12908856000,12274287000,10386107000,-,-,725.78,69.4,21187182000,948746000,981938000,638173000,35.89,4.94,3.43
3649,2022/12,4980780000,4042937000,4038706000,4372694000,-,-,157.63,81.1,4541242000,1028522000,1055708000,722779000,28.21,17.9,14.51
3652,2022/03,3472189000,3095483000,3097700000,-597659000,-,-,983.23,89.2,1667991000,-126621000,-122631000,-157197000,-49.93,-,-
3653,2022/10,3860130000,3399498000,3334983000,189395000,-,-,662.79,88.1,1997017000,-588409000,-510857000,-668391000,-130.04,-,-
3655,2022/06,6148543000,4847640000,4834510000,4313788000,-,-,221.07,78.8,8561311000,1144952000,1166580000,803246000,36.53,16.57,13.06
3656,2022/12,20859788000,13153557000,13101841000,2828756000,1000000000,1435575000,324.42,62.9,16880927000,-598112000,-73471000,-541922000,-13.97,-,-
3657,2022/01,22581773000,17624519000,17424870000,14099008000,-,251389000,466.6,78,34252376000,3254395000,3331975000,2219355000,58.59,12.6,9.83
3659,2022/12,1042849000000,867546000000,858193000000,703342000000,-,-,996.95,82.3,353714000000,103696000000,-,100339000000,114.74,11.69,9.62
3660,2022/06,22168000000,8652000000,7430000000,-983000000,1500000000,1728000000,118.32,38.1,34401000000,-453000000,-593000000,-571000000,-7.99,-,-
3661,2022/03,14185000000,5396000000,5640000000,1816000000,-,-,141.01,35.9,13574000000,1679000000,1717000000,976000000,27.01,19.14,6.88
3662,2022/07,14762000000,9882000000,9088000000,9315000000,-,-,533.16,66.9,31790000000,-298000000,-219000000,-1337000000,-71.68,-,-
3663,2022/12,10156963000,8224794000,8076513000,3630802000,-,-,233.28,80.3,7543175000,1465781000,1605351000,1047911000,29.83,12.85,10.32
3664,2022/12,3170883000,751803000,735491000,-2268919000,200000000,1059240000,16.47,23.2,3587967000,-354777000,-392077000,-448690000,-12.35,-,-
3665,2022/01,13676101000,10858982000,10818443000,10460495000,-,-,259.8,79.1,7616747000,2971217000,2979078000,2055198000,49.35,19,15.03
3666,2022/03,6803496000,5308949000,4711584000,4514586000,-,-,267.06,77.5,9046822000,1144354000,1191041000,650526000,32.98,12.34,9.56
3667,2022/12,2250219000,1127299000,1123534000,-5635110000,550000000,-,65.16,49.9,4118782000,-335038000,-375712000,-415443000,-25.85,-,-
3668,2022/09,83280000000,76575000000,75299000000,67028000000,-,-,597.23,91.9,32541000000,4310000000,5732000000,2414000000,18.84,3.15,2.9
3670,2022/03,2924811000,1816352000,1814013000,1467621000,-,-,1517.2,62.1,5344731000,185902000,192497000,115390000,96.39,6.35,3.95
3671,2022/12,6549505000,2936124000,2936124000,2201107000,1150000000,179580000,490.54,44.8,5050266000,547571000,592852000,419387000,70.14,14.28,6.4
3672,2022/09,1969630000,931797000,928011000,-1159367000,-,76675000,53.33,47.1,6004310000,-801755000,-740306000,-780445000,-44.85,-,-
3673,2022/12,33535490000,23662116000,23631923000,11656730000,-,-,267.36,70.5,13832547000,-2896904000,-,-2431390000,-27.54,-,-
3674,2022/09,7350023000,4557085000,4042679000,2364516000,1100000000,166680000,429.77,62,6256378000,322236000,312394000,56501000,5.36,1.24,0.77
3675,2022/06,13133240000,6135518000,5901472000,4537338000,443596000,1674373000,291.24,43.9,24899126000,2521879000,2497995000,1559419000,79.07,27.05,11.87
3676,2022/03,17610296000,7566223000,6774189000,9019199000,5421296000,169674000,323.21,39.7,29178789000,2696201000,2774078000,1778650000,82.25,25.44,10.1
3677,2022/09,7795804000,5400965000,5010351000,4997123000,100000000,107500000,234.4,69.3,14655072000,1815396000,1829211000,1242698000,53.36,23.01,15.94
3678,2022/02,52509000000,16912000000,16447000000,3254000000,100000000,4443000000,1059.51,32,104722000000,2811000000,2783000000,1576000000,99.7,9.37,3
3679,2022/03,21604000000,14929000000,14929000000,11224000000,637000000,1495000000,138.07,69.1,15272000000,3314000000,-,2262000000,20.92,15.15,10.47
3680,2022/12,8471270000,5947742000,5947742000,577825000,107112000,772235000,381.89,70.2,7906739000,2110076000,-,1818596000,116.77,30.58,21.47
3681,2022/12,16891863000,5989529000,4629464000,2500230000,2627160000,953000000,243.12,34.9,12229135000,675093000,612898000,84594000,3.49,1.43,0.5
3682,2022/03,4442431000,3292865000,3281073000,2502280000,-,-,494.4,74.1,2068504000,348410000,350606000,248586000,37.32,7.55,5.6
3683,2022/12,12746000000,7101000000,7023000000,4317000000,-,2595000000,632.47,55.1,12225000000,1127000000,1141000000,909000000,87.27,12.94,7.13
3686,2022/03,3576559000,3161180000,3071190000,-1390825000,-,12706000,73.82,87.4,1640294000,-288220000,-287052000,-315160000,-7.44,-,-
3687,2022/09,8161977000,4584101000,4271117000,4536767000,-,1289014000,137.34,54.1,6310732000,1624068000,1690053000,1082575000,33.53,24.52,13.26
3688,2022/12,50440000000,27471000000,26689000000,12741000000,147000000,-,1080.39,53.9,25940000000,2418000000,3036000000,3035000000,119.17,11.16,6.02
3690,2022/09,3103664000,1804444000,1753239000,1137906000,250000000,394188000,283.27,57.1,3334143000,392659000,399971000,236057000,37.7,13.31,7.61
3691,2022/09,1617286000,781915000,768253000,-793568000,76284000,133788000,214.82,47.5,623885000,-148329000,-1559000,-196258000,-54.12,-,-
3692,2022/03,2453912000,1723396000,1723396000,1437083000,-,-,213.56,70.2,1779344000,103457000,156236000,120978000,14.96,7.02,4.93
3694,2022/03,7387477000,5248802000,5150952000,4054056000,514550000,-,93.68,69.8,8310717000,1534621000,1485545000,943561000,17.14,18.3,12.77
3695,2022/12,3072220000,1908906000,1896318000,1251210000,-,-,1169.24,62.1,5200640000,419722000,458176000,356385000,218.39,18.67,11.6
3696,2022/12,22597077000,9696089000,8761244000,4496200000,2450000000,2117828000,779.84,39.3,20536320000,1246792000,679976000,46606000,4.12,0.52,0.21
3697,2022/08,40230000000,26007000000,25386000000,11655000000,20000000,2306000000,1452.14,63.6,64873000000,6913000000,7552000000,4974000000,282.77,19.44,12.36
